facility_name,category2,latitude,longitude,land_lot_address,phone_number,operating_hours
한국가곡예술마을나음아트홀,영화/연극/공연,37.47486011,127.05081,서울특별시 강남구 개포동 1184-2,02-567-7800,정보없음
한국가구박물관,전시/기념관,37.60037831,126.993449,서울특별시 성북구 성북동 330-577,02-745-0181,10:00-19:00
한국가상증강현실콤플렉스,전시/기념관,37.57942834,126.889783,서울특별시 마포구 상암동 1605,02-2132-0501,10:00-17:00
한국건축산업대전,전시/기념관,37.51182391,127.059159,서울특별시 강남구 삼성동 159,02-3415-6876,오전10시-오후6시
한국고미술상설전시관,전시/기념관,37.57528783,126.986167,서울특별시 종로구 경운동 88,02-730-5601,"평일 10:00-18:00, 토 09:00-16:00"
한국광고문화회관,영화/연극/공연,37.51592726,127.099643,서울특별시 송파구 신천동 7-11,,정보없음
한국광고박물관,전시/기념관,37.51592726,127.099643,서울특별시 송파구 신천동 7-11,02-2144-0116,화-일 09:30-17:30
한국국제교류재단,영화/연극/공연,37.56155336,126.970996,서울특별시 중구 순화동 7,064-804-1000,09:00-18:00
한국국제전시,전시/기념관,37.52079083,126.926912,서울특별시 영등포구 여의도동 36-2,02-761-2512,매일08:30-18:30
한국금융사박물관,전시/기념관,37.56859523,126.976433,서울특별시 중구 태평로1가 62-12,02-2151-7677,10:00-18:00
한국기독교문화예술원,영화/연극/공연,37.50411384,127.098022,서울특별시 송파구 석촌동 7-9,02-474-3874,00:00-24:00
한국기독교선교기념관,전시/기념관,37.5465228,126.911769,서울특별시 마포구 합정동 142-1,02-332-9174,오전 10시-오후 5시
한국기독교역사문화관,전시/기념관,37.57409206,127.024248,서울특별시 동대문구 신설동 104-7,02-2230-5113,정보없음
한국동아시아교육문화원,영화/연극/공연,37.52204,127.037968,서울특별시 강남구 논현동 93-12,02-322-3101,00:00-24:00
한국문인협회평생교육원,영화/연극/공연,37.57524976,126.989103,서울특별시 종로구 익선동 30-6,02-762-4034,매일10:00-18:00
한국문화의집코우스,영화/연극/공연,37.50682781,127.060465,서울특별시 강남구 대치동 944-22,02-3011-1712,정보없음
한국미술정보센터,전시/기념관,37.60004663,126.95666,서울특별시 종로구 홍지동 44,02-730-6227,10:00-17:00
한국사찰음식문화체험관,전시/기념관,37.57604302,126.983827,서울특별시 종로구 안국동 175-3,02-733-4650,매일 09:00-18:00
한국산업마케팅연구원,전시/기념관,37.4904918,127.011587,서울특별시 서초구 서초동 1558-17,02-588-2480,정보없음
한국색동박물관,전시/기념관,37.57388778,126.992091,서울특별시 종로구 권농동 187-25,02-765-9286,화요일-토요일 : 10:00-18:00
한국서도소리연구보존회,영화/연극/공연,37.56112612,127.011712,서울특별시 중구 신당동 387-2,02-2232-5749,"10:00-18:00, 목 08:00-22:00"
한국슬라브문화연구원,영화/연극/공연,37.5496897,126.917086,서울특별시 마포구 서교동 395-28,1644-0686,09:00-18:00
한국승강기안전엑스포,전시/기념관,37.51182391,127.059159,서울특별시 강남구 삼성동 159,02-780-4771,정보없음
한국영화박물관,전시/기념관,37.58045107,126.889894,서울특별시 마포구 상암동 1602,02-3153-2072,"평일(화요일-금요일)10:00-18:30, 주말(토-일) 및 공휴일,10:00-17:30"
한국예술문화원,영화/연극/공연,37.57189615,126.987231,서울특별시 종로구 인사동 43,0507-1443-1239,매일00:00-24:00
한국예절문화원,영화/연극/공연,37.57583117,126.92385,서울특별시 서대문구 남가좌동 336-23,02-391-1988,월-금 오전 9:00-오후 6:00
한국온라인전시장,전시/기념관,37.51188477,127.0323,서울특별시 강남구 논현동 216-3,02-516-4465,정보없음
한국은행본점화폐금융박물관,전시/기념관,37.5625152,126.979724,서울특별시 중구 남대문로3가 110,02-759-4114,화-일 10:00-17:00
한국의집,영화/연극/공연,37.5602235,126.994498,서울특별시 중구 필동2가 80-2,02-2266-9101,오후 12:00-09:30
한국잡지박물관,전시/기념관,37.51976516,126.930241,서울특별시 영등포구 여의도동 44-31,02-360-0041,10:00-18:00
한국전시장치산업협동조합,전시/기념관,37.48731916,127.103108,서울특별시 강남구 수서동 724,02-569-2320,"평일 09:00-18:00, 토요일 09:00-13:00"
한국전통음식박물관,전시/기념관,37.57489958,126.990638,서울특별시 종로구 와룡동 164-2,02-741-5447,"매일 10:00-18:00,매일 입장시간 10:00-17:30"
한국청소년동아리문화연구원,영화/연극/공연,37.60940705,126.934954,서울특별시 은평구 녹번동 7,02-3888-5379,정보없음
한국체육박물관,전시/기념관,37.63478143,127.101692,서울특별시 노원구 공릉동 26-17,02-970-0504,10:00-17:00
한국통신박물관,전시/기념관,37.57215064,126.977792,서울특별시 종로구 세종로 100,,정보없음
한국현대문학관,전시/기념관,37.55962115,127.004103,서울특별시 중구 장충동2가 186-210,02-2277-4857,"평일 10:00-17:00, 토요일 10:00-14:00 (예약자가 있는 경우 개관)"
한국화랑협회,전시/기념관,37.57559548,126.985829,서울특별시 종로구 경운동 89-4,02-733-3706,정보없음
한국힐빙문화원,영화/연극/공연,37.59950526,126.918816,서울특별시 은평구 응암동 111-1,02-359-5003,정보없음
한글전각갤러리,전시/기념관,37.57559548,126.985829,서울특별시 종로구 경운동 89-4,02-723-2324,14:00-18:00
한독골프연습장,대형체육시설,37.58259536,126.936459,서울특별시 서대문구 홍은동 426,02-3446-2707,"평일 06:00-23:00,주말 08:00-22:00"
한류스타홍보전시관,전시/기념관,37.56852858,126.981627,서울특별시 중구 다동 10,02-729-9594,10:00-21:00
한미사진미술관,전시/기념관,37.51659259,127.113956,서울특별시 송파구 방이동 45,02-418-1315,"월-금 10:00-19:00, 토요일 공휴일 11:00-18:30"
한벽원미술관,전시/기념관,37.58288312,126.981564,서울특별시 종로구 팔판동 35-1,02-732-3777,10:00-18:00
한성골프크리닉스쿨,대형체육시설,37.54711053,126.929317,서울특별시 마포구 창전동 333,0507-1410-7798,"주중 10:00-22:30, 토 10:00-19:00, 일 10:00-17:00"
한성백제박물관,전시/기념관,37.51542872,127.120801,서울특별시 송파구 방이동 88-20,02-2152-5800,"평일 : 오전 9시-오후 7시,토, 일, 공휴일 : 오전 9시-오후 7시(단,11-2월 : 오전 9시-오후 6시)"
한성아트홀,영화/연극/공연,37.58374303,126.999963,서울특별시 종로구 명륜2가 41-4,02-741-0251,정보없음
한솔골프연습장,대형체육시설,37.55050639,127.146147,서울특별시 강동구 명일동 315-13,02-426-9090,"월-금 09:00-22:30,토-일 10:00-20:00"
한식문화공간이음,전시/기념관,37.57841064,126.985839,서울특별시 종로구 재동 54-5,02-765-3006,정보없음
한양대엘리트태권도,대형레저시설,37.6028323,127.062285,서울특별시 동대문구 이문동 255-282,02-963-6464,정보없음
한양대학교박물관,전시/기념관,37.55450355,127.046611,서울특별시 성동구 사근동 110,02-2220-1394,오전 10시-오후 5시까지 
한양도성박물관,전시/기념관,37.57285718,127.008513,서울특별시 종로구 종로6가 70-6,02-724-0243,화-일09:00-18:00
한양도성유적박물관,전시/기념관,37.5536951,126.98159,서울특별시 용산구 후암동 30-66,,정보없음
한양레퍼토리,영화/연극/공연,37.58398159,127.002065,서울특별시 종로구 혜화동 185,02-764-6460,정보없음
한얼소극장,영화/연극/공연,37.5867508,127.00164,서울특별시 종로구 혜화동 70-1,02-766-7010,정보없음
한예극장,전시/기념관,37.57820858,127.004719,서울특별시 종로구 동숭동 199-17,0507-1358-1669,매일10:00-22:00
한옥문화원,영화/연극/공연,37.58189511,126.986302,서울특별시 종로구 계동 15-6,02-741-7441,11:00-17:00
한원미술관,전시/기념관,37.48178113,127.015436,서울특별시 서초구 서초동 1449-6,0507-1402-5642,10:00-18:00
한익환서울아트박물관,전시/기념관,37.53802824,127.004991,서울특별시 용산구 한남동 722-9,02-796-0100,10:00-18:00
한전아트센터,영화/연극/공연,37.48560466,127.028079,서울특별시 서초구 서초동 1355,02-2105-8133,공연에 따라 다름
한전아트센터,전시/기념관,37.48560466,127.028079,서울특별시 서초구 서초동 1355,02-3456-5096,10:00-18:00
한지문화산업센터,전시/기념관,37.5795376,126.984404,서울특별시 종로구 재동 8,0507-1488-6600,"10:00-19:00, 매월 마지막 수요일 문화가 있는 날 연장 운영 10:00-21:00"
함석헌기념관,전시/기념관,37.65296162,127.034796,서울특별시 도봉구 쌍문동 81-78,02-905-7007,"화-일, 09:00-18:00"
해리스디자인,전시/기념관,37.57866977,126.81492,서울특별시 강서구 방화동 353-3,,09:00-18:00
해마루축구장,대형체육시설,37.51837597,126.87769,서울특별시 양천구 신정동 871-3,02-2620-3416,문의
해미뮤지컬컴퍼니,영화/연극/공연,37.5507931,127.109907,서울특별시 광진구 광장동 114,070-8161-0550,정보없음
해외유학박람회,전시/기념관,37.51182391,127.059159,서울특별시 강남구 삼성동 159,02-783-8261,11:00-18:00
해외이민투자박람회,전시/기념관,37.51182391,127.059159,서울특별시 강남구 삼성동 159,02-783-8261,11:00-18:00
해피씨어터,영화/연극/공연,37.58186091,127.00258,서울특별시 종로구 동숭동 1-60,0507-1329-7611,매일11:00-19:00
핸드아티코리아,전시/기념관,37.51182391,127.059159,서울특별시 강남구 삼성동 159,02-6121-6252,오전 10:00-오후 6:00
행복골프반포훈련소,대형체육시설,37.50400683,127.021127,서울특별시 서초구 반포동 746-8,02-511-7177,"평일 : 오전 6시 30분-저녁 10시 30분 , 주말 : 오전 9시-저녁 9시 30분"
향나무,명승지,37.57886973,126.98971,서울특별시 종로구 와룡동 2-71,,09:00-21:00
허리우드극장,영화/연극/공연,37.57276352,126.987902,서울특별시 종로구 낙원동 288,02-3672-4232,정보없음
허준박물관,전시/기념관,37.56787245,126.851031,서울특별시 강서구 가양동 26-5,02-3661-8686,평일10:00-18:00
헬로애니멀,관광지,37.66802835,127.047065,서울특별시 도봉구 방학동 720-33,02-955-6619,10:30-19:00
헬로우뮤지움동네미술관,전시/기념관,37.54817447,127.05325,서울특별시 성동구 성수동2가 284-22,0507-1387-4222,10:00-18:00
헬로우아일랜드,전시/기념관,37.54253315,127.053233,서울특별시 성동구 성수동2가 333-94,0507-1329-3536,08:00-22:00
헬스케어이노지움,전시/기념관,37.56135823,126.972996,서울특별시 중구 서소문동 135,070-7791-0777,"월-금 10:00-18:00, 월-금 점심시간 13:00-14:00"
현대갤러리,전시/기념관,37.57730568,126.979823,서울특별시 종로구 사간동 80,02-2287-3500,매일 10:00-18:00
현대모터스튜디오,전시/기념관,37.52127633,127.034369,서울특별시 강남구 논현동 91,1899-6611,시설별 상이
현대백화점목동점물분수대,영화/연극/공연,37.52732178,126.874619,서울특별시 양천구 목동 916,02-2163-2233,10:30-20:00
현대백화점천호점문화홀,영화/연극/공연,37.53897505,127.124441,서울특별시 강동구 천호동 572,02-488-2233,정보없음
현대백화점컬쳐파크문화센터,영화/연극/공연,37.52867748,127.027681,서울특별시 강남구 압구정동 450,02-549-4560,정보없음
현대백화점토파즈이벤트홀,영화/연극/공연,37.52732178,126.874619,서울특별시 양천구 목동 916,02-2163-2233,10:30-20:00
현대아트,영화/연극/공연,37.50963226,127.059443,서울특별시 강남구 삼성동 159-6,02-568-9737,월-금 10:00-18:00
현대예술극장,영화/연극/공연,37.52736612,127.027469,서울특별시 강남구 압구정동 429,,정보없음
현대카드뮤직라이브러리,전시/기념관,37.53663557,127.000702,서울특별시 용산구 한남동 683-132,02-331-6301,12:00-21:00
현대카드스토리지,전시/기념관,37.53681055,127.000866,서울특별시 용산구 한남동 683-131,02-2014-7850,"화-토요일 12:00-21:00,일,공휴일 12:00-18:00"
현대화랑,전시/기념관,37.5766458,126.979859,서울특별시 종로구 사간동 122,02-2287-3591,"화요일-일요일, 오전 10시-오후 6시"
혜곡최순우기념관,전시/기념관,37.59297685,127.00035,서울특별시 성북구 성북동 126-20,02-3675-3402,화-토 10:00-17:00
혜화동1번지극장,영화/연극/공연,37.58637536,127.001345,서울특별시 종로구 혜화동 88-1,,정보없음
혜화아트센터,전시/기념관,37.58496996,127.003098,서울특별시 종로구 혜화동 90-7,02-747-6943,11:00∼18:30
호림박물관,전시/기념관,37.52269761,127.036345,서울특별시 강남구 신사동 651-24,02-541-3523,화요일-토요일 오전 10:30-오후 06:00
호림박물관,전시/기념관,37.4808823,126.918236,서울특별시 관악구 신림동 1707,02-858-2500,10:00-17:00
호림아트센터,전시/기념관,37.52269761,127.036345,서울특별시 강남구 신사동 651-24,02-541-3540,오전 10시-오후 6시
호암산잣나무산림욕장,관광지,37.45105077,126.923277,서울특별시 금천구 시흥동 산 93-1,02-879-6528,정보없음
호암아트홀,영화/연극/공연,37.56155336,126.970996,서울특별시 중구 순화동 7,02-751-9997,요일별 상이
호원아트홀,영화/연극/공연,37.5262902,127.130305,서울특별시 강동구 성내동 435-9,02-482-8794,정보없음
호텔이매지너리,전시/기념관,37.59513292,127.000404,서울특별시 성북구 성북동 3-78,,정보없음
홈테이블데코페어,전시/기념관,37.51182391,127.059159,서울특별시 강남구 삼성동 159,02-554-3122,10:00-19:00
홍대난타극장,영화/연극/공연,37.55319621,126.921175,서울특별시 마포구 서교동 357-5,02-739-8288,정보없음
홍대컨텐츠라운지RUR,영화/연극/공연,37.55513265,126.928114,서울특별시 마포구 서교동 335-3,02-6014-5566,매일 11:00-22:00
홍사소극장,영화/연극/공연,37.58673179,127.001916,서울특별시 종로구 혜화동 64-1,02-2677-1918,정보없음
홍익대대학로아트센터소극장,영화/연극/공연,37.57655858,127.00145,서울특별시 종로구 연건동 128-8,02-742-0300,10:00-22:00
홍익대학교박물관,전시/기념관,37.55251925,126.924991,서울특별시 마포구 상수동 72-1,02-320-1323,13:00-17:00
홍익대학교현대미술관,전시/기념관,37.55251925,126.924991,서울특별시 마포구 상수동 72-1,02-320-3272,"1관 : 월요일-금요일 10:00-18:00,2관 : 화요일-일요일 10:00-18:00"
홍진임시의정원의장기념전시실,전시/기념관,37.53291197,126.916404,서울특별시 영등포구 여의도동 1,02-6788-4211,"월-금 09:00-21:00,토-일 09:00-17:00"
화랑대역사전시관,전시/기념관,37.62425459,127.093283,서울특별시 노원구 공릉동 29-61,070-4179-3777,화요일-일요일(10:00∼18:00)
화랑미술제,전시/기념관,37.49567866,127.071912,서울특별시 강남구 대치동 514,02-733-3706,11:00-19:30
